uid,name,region,population,latitude,longitude
U05079,Arkansas,Lincoln,14492,33.9577,-91.7276
U05081,Arkansas,Little River,13628,33.6995,-94.2298
U05083,Arkansas,Logan,22486,35.2186,-93.7206
U05085,Arkansas,Lonoke,52828,34.7551,-91.8941
U05087,Arkansas,Madison,14243,36.0125,-93.7241
U05089,Arkansas,Marion,16140,36.2667,-92.6786
U05091,Arkansas,Miller,40443,33.3055,-93.9015
U05093,Arkansas,Mississippi,51979,35.7669,-90.0522
U05095,Arkansas,Monroe,10254,34.6795,-91.2033
U05097,Arkansas,Montgomery,9245,34.5457,-93.6641
U05099,Arkansas,Nevada,9955,33.6667,-93.3051
U05101,Arkansas,Newton,8608,35.9101,-93.2151
U05103,Arkansas,Ouachita,28790,33.5912,-92.8784
U05105,Arkansas,Perry,10209,34.9464,-92.9269
U05107,Arkansas,Phillips,26445,34.4258,-90.8484
U05109,Arkansas,Pike,11303,34.1582,-93.6587
U05111,Arkansas,Poinsett,25614,35.569,-90.6806
U05113,Arkansas,Polk,20229,34.4909,-94.2309
U05115,Arkansas,Pope,54469,35.4553,-93.0315
U05117,Arkansas,Prairie,9539,34.8282,-91.5572
U05119,Arkansas,Pulaski,361474,34.774,-92.3165
U05121,Arkansas,Randolph,18195,36.3413,-91.0284
U05123,Arkansas,St. Francis,29329,35.0144,-90.7422
U05125,Arkansas,Saline,83529,34.6485,-92.6745
U05127,Arkansas,Scott,10996,34.8589,-94.0636
U05129,Arkansas,Searcy,8261,35.9097,-92.6994
U05131,Arkansas,Sebastian,115071,35.197,-94.275
U05133,Arkansas,Sevier,15757,33.9946,-94.2433
U05135,Arkansas,Sharp,17119,36.1734,-91.4711
U05137,Arkansas,Stone,11499,35.857,-92.1405
U05139,Arkansas,Union,45629,33.1682,-92.5981
U05141,Arkansas,Van Buren,16192,35.583,-92.516
U05143,Arkansas,Washington,157715,35.9712,-94.2184
U05145,Arkansas,White,67165,35.2547,-91.7532
U05147,Arkansas,Woodruff,8741,35.1891,-91.2444
U05149,Arkansas,Yell,21139,34.9977,-93.4083
U06001,California,Alameda,1443741,37.6481,-121.9133
U06003,California,Alpine,1208,38.6176,-119.799
U06005,California,Amador,35100,38.4436,-120.6539
U06007,California,Butte,203171,39.666,-121.6019
U06009,California,Calaveras,40554,38.1878,-120.5551
U06011,California,Colusa,18804,39.1777,-122.2376
U06013,California,Contra Costa,948816,37.9195,-121.9515
U06015,California,Del Norte,27507,41.7499,-123.981
U06017,California,El Dorado,156299,38.7855,-120.5344
U06019,California,Fresno,799407,36.761,-119.655
U06021,California,Glenn,26453,39.6025,-122.4017
U06023,California,Humboldt,126518,40.7067,-123.9258
U06025,California,Imperial,142361,33.0408,-115.3554
U06027,California,Inyo,17945,36.562,-117.4039
U06029,California,Kern,661645,35.3466,-118.7295
U06031,California,Kings,129461,36.0725,-119.8155
U06033,California,Lake,58309,39.0948,-122.7468
U06035,California,Lassen,33828,40.7211,-120.6299
U06037,California,Los Angeles,9519338,34.1964,-118.2619
U06039,California,Madera,123109,37.21,-119.7499
U06041,California,Marin,247289,38.0518,-122.746
U06043,California,Mariposa,17130,37.57,-119.9129
U06045,California,Mendocino,86265,39.4324,-123.4429
U06047,California,Merced,210554,37.1948,-120.7228
U06049,California,Modoc,9449,41.5929,-120.7184
U06051,California,Mono,12853,37.9158,-118.8752
U06053,California,Monterey,401762,36.2401,-121.3156
U06055,California,Napa,124279,38.5074,-122.326
U06057,California,Nevada,92033,39.2952,-120.7734
U06059,California,Orange,2846289,33.6757,-117.7772
U06061,California,Placer,248399,39.062,-120.7227
U06063,California,Plumas,20824,39.9952,-120.8295
U06065,California,Riverside,1545387,33.7298,-116.0022
U06067,California,Sacramento,1223499,38.45,-121.3404
U06069,California,San Benito,53234,36.6107,-121.0853
U06071,California,San Bernardino,1709434,34.8572,-116.1812
U06073,California,San Diego,2813833,33.0236,-116.7761
U06075,California,San Francisco,776733,37.7272,-123.0322
U06077,California,San Joaquin,563598,37.935,-121.2722
U06079,California,San Luis Obispo,246681,35.3852,-120.4475
U06081,California,San Mateo,707161,37.4147,-122.3715
U06083,California,Santa Barbara,399347,34.5374,-120.0385
U06085,California,Santa Clara,1682585,37.2208,-121.6906
U06087,California,Santa Cruz,255602,37.0125,-122.0072
U06089,California,Shasta,163256,40.7605,-122.0435
U06091,California,Sierra,3555,39.5769,-120.522
U06093,California,Siskiyou,44301,41.588,-122.5333
U06095,California,Solano,394542,38.2672,-121.9396
U06097,California,Sonoma,458614,38.5326,-122.9452
U06099,California,Stanislaus,446997,37.5624,-121.0027
U06101,California,Sutter,78930,39.0353,-121.7028
U06103,California,Tehama,56039,40.1262,-122.2323
U06105,California,Trinity,13022,40.6477,-123.1144
U06107,California,Tulare,368021,36.2305,-118.7805
U06109,California,Tuolumne,54501,38.0215,-119.9647
U06111,California,Ventura,753197,34.3587,-119.1331
U06113,California,Yolo,168660,38.6793,-121.9032
U06115,California,Yuba,60219,39.27,-121.3443
U08001,Colorado,Adams,363857,39.8743,-104.3319
U08003,Colorado,Alamosa,14966,37.5684,-105.788
U08005,Colorado,Arapahoe,487967,39.6446,-104.3317
U08007,Colorado,Archuleta,9898,37.2024,-107.0509
U08009,Colorado,Baca,4517,37.3031,-102.5355
U08011,Colorado,Bent,5998,37.9319,-103.0776
U08013,Colorado,Boulder,291288,40.0948,-105.3984
U08015,Colorado,Chaffee,16242,38.7382,-106.317
U08017,Colorado,Cheyenne,2231,38.8354,-102.6046
U08019,Colorado,Clear Creek,9322,39.6894,-105.6708
U08021,Colorado,Conejos,8400,37.2134,-106.1764
U08023,Colorado,Costilla,3663,37.2775,-105.4289
U08025,Colorado,Crowley,5518,38.322,-103.7876
U08027,Colorado,Custer,3503,38.102,-105.3735
U08029,Colorado,Delta,27834,38.8618,-107.8648
U08031,Colorado,Denver,554636,39.7618,-104.8806
U08033,Colorado,Dolores,1844,37.7476,-108.5304
U08035,Colorado,Douglas,175766,39.3264,-104.9262
U08037,Colorado,Eagle,41659,39.6306,-106.6929
U08039,Colorado,Elbert,19872,39.3108,-104.1179
U08041,Colorado,El Paso,516929,38.8274,-104.5275
U08043,Colorado,Fremont,46145,38.4557,-105.4214
U08045,Colorado,Garfield,43791,39.5994,-107.9098
U08047,Colorado,Gilpin,4757,39.8611,-105.5289
U08049,Colorado,Grand,12442,40.1233,-106.0959
U08051,Colorado,Gunnison,13956,38.6697,-107.0781
U08053,Colorado,Hinsdale,790,37.8116,-107.3834
U08055,Colorado,Huerfano,7862,37.6878,-104.9599
U08057,Colorado,Jackson,1577,40.6634,-106.3292
U08059,Colorado,Jefferson,527056,39.5865,-105.2456
U08061,Colorado,Kiowa,1622,38.3885,-102.7562
U08063,Colorado,Kit Carson,8011,39.3053,-102.603
U08065,Colorado,Lake,7812,39.2043,-106.3497
U08067,Colorado,La Plata,43941,37.2874,-107.8397
U08069,Colorado,Larimer,251494,40.6631,-105.4821
U08071,Colorado,Las Animas,15207,37.3188,-104.0441
U08073,Colorado,Lincoln,6087,38.9937,-103.5076
U08075,Colorado,Logan,20504,40.7281,-103.0905
U08077,Colorado,Mesa,116255,39.0195,-108.4618
U08079,Colorado,Mineral,831,37.6515,-106.9323
U08081,Colorado,Moffat,13184,40.574,-108.2045
U08083,Colorado,Montezuma,23830,37.338,-108.5958
U08085,Colorado,Montrose,33432,38.4134,-108.263
U08087,Colorado,Morgan,27171,40.2624,-103.8071
U08089,Colorado,Otero,20311,37.8842,-103.7213
U08091,Colorado,Ouray,3742,38.1506,-107.7671
U08093,Colorado,Park,14523,39.1189,-105.7176
U08095,Colorado,Phillips,4480,40.5947,-102.3451
U08097,Colorado,Pitkin,14872,39.2175,-106.9159
U08099,Colorado,Prowers,14483,37.9582,-102.3922
U08101,Colorado,Pueblo,141472,38.1707,-104.4899
U08103,Colorado,Rio Blanco,5986,39.9726,-108.2007
U08105,Colorado,Rio Grande,12413,37.4858,-106.4532
U08107,Colorado,Routt,19690,40.4832,-106.9853
U08109,Colorado,Saguache,5917,38.034,-106.2467
U08111,Colorado,San Juan,558,37.7811,-107.6703
U08113,Colorado,San Miguel,6594,38.0094,-108.4273
U08115,Colorado,Sedgwick,2747,40.8716,-102.3554
U08117,Colorado,Summit,23548,39.621,-106.1376
U08119,Colorado,Teller,20555,38.872,-105.1826
U08121,Colorado,Washington,4926,39.9654,-103.2096
U08123,Colorado,Weld,180936,40.5558,-104.3836
U08125,Colorado,Yuma,9841,40.0006,-102.4226
U09001,Connecticut,Fairfield,882567,41.2281,-73.3668
U09003,Connecticut,Hartford,857183,41.8061,-72.7329
U09005,Connecticut,Litchfield,182193,41.7919,-73.2354
U09007,Connecticut,Middlesex,155071,41.4345,-72.5242
U09009,Connecticut,New Haven,824008,41.3497,-72.9002
U09011,Connecticut,New London,259088,41.4786,-72.1035
U09013,Connecticut,Tolland,136364,41.8581,-72.341
U09015,Connecticut,Windham,109091,41.825,-71.9907
U10001,Delaware,Kent,126697,39.0971,-75.503
U10003,Delaware,New Castle,500265,39.5759,-75.6441
U10005,Delaware,Sussex,156638,38.6775,-75.3355
U11001,District of Columbia,District of Columbia,572059,38.9041,-77.0171
U12001,Florida,Alachua,217955,29.6757,-82.3572
U12003,Florida,Baker,22259,30.3244,-82.3023
U12005,Florida,Bay,148217,30.2376,-85.6313
U12007,Florida,Bradford,26088,29.9469,-82.1668
U12009,Florida,Brevard,476230,28.2983,-80.7004
U12011,Florida,Broward,1623018,26.1935,-80.4767
U12013,Florida,Calhoun,13017,30.3888,-85.1979
U12015,Florida,Charlotte,141627,26.8688,-81.9409
U12017,Florida,Citrus,118085,28.8436,-82.5248
U12019,Florida,Clay,140814,29.9871,-81.8581
U12021,Florida,Collier,251377,26.1187,-81.4009
U12023,Florida,Columbia,56513,30.2213,-82.6231
U12027,Florida,De Soto,32209,27.1906,-81.8063
U12029,Florida,Dixie,13827,29.5809,-83.1957
U12031,Florida,Duval,778879,30.3352,-81.6481
U12033,Florida,Escambia,294410,30.6117,-87.339
U12035,Florida,Flagler,49832,29.4749,-81.2864
U12037,Florida,Franklin,11057,29.8102,-84.7992
U12039,Florida,Gadsden,45087,30.5792,-84.6128
U12041,Florida,Gilchrist,14437,29.7235,-82.7958
U12043,Florida,Glades,10576,26.9548,-81.1908
U12045,Florida,Gulf,13332,29.9073,-85.2565
U12047,Florida,Hamilton,13327,30.4911,-82.951
U12049,Florida,Hardee,26938,27.4928,-81.8216
U12051,Florida,Hendry,36210,26.5393,-81.1516
U12053,Florida,Hernando,130802,28.5679,-82.4648
U12055,Florida,Highlands,87366,27.3426,-81.3409
U12057,Florida,Hillsborough,998948,27.9066,-82.3496
U12059,Florida,Holmes,18564,30.8662,-85.813
U12061,Florida,Indian River,112947,27.7006,-80.5748
U12063,Florida,Jackson,46755,30.7878,-85.2104
U12065,Florida,Jefferson,12902,30.4246,-83.8909
U12067,Florida,Lafayette,7022,29.9901,-83.1785
U12069,Florida,Lake,210528,28.7641,-81.7123
U12071,Florida,Lee,440888,26.5521,-81.8922
U12073,Florida,Leon,239452,30.4593,-84.2778
U12075,Florida,Levy,34450,29.2844,-82.7835
U12077,Florida,Liberty,7021,30.2598,-84.8686
U12079,Florida,Madison,18733,30.4472,-83.4704
U12081,Florida,Manatee,264002,27.4814,-82.3658
U12083,Florida,Marion,258916,29.2028,-82.0431
U12085,Florida,Martin,126731,27.08,-80.3982
U12086,Florida,Miami-Dade,2253362,25.6105,-80.499
U12087,Florida,Monroe,79589,25.601,-81.2068
U12089,Florida,Nassau,57663,30.6059,-81.7649
U12091,Florida,Okaloosa,170498,30.6659,-86.5942
U12093,Florida,Okeechobee,35910,27.3856,-80.8874
U12095,Florida,Orange,896344,28.5144,-81.3233
U12097,Florida,Osceola,172493,28.059,-81.1393
U12099,Florida,Palm Beach,1131184,26.6458,-80.4487
U12101,Florida,Pasco,344765,28.302,-82.4557
U12103,Florida,Pinellas,921482,27.9031,-82.7395
U12105,Florida,Polk,483924,27.9531,-81.6928
U12107,Florida,Putnam,70423,29.606,-81.7409
U12109,Florida,St. Johns,123135,29.8906,-81.3839
U12111,Florida,St. Lucie,192695,27.3808,-80.4434
U12113,Florida,Santa Rosa,117743,30.7036,-87.0143
U12115,Florida,Sarasota,325957,27.1844,-82.3658
U12117,Florida,Seminole,365196,28.6901,-81.132
U12119,Florida,Sumter,53345,28.7143,-82.0747
U12121,Florida,Suwannee,34844,30.1892,-82.9928
U12123,Florida,Taylor,19256,30.0169,-83.6164
U12125,Florida,Union,13442,30.0543,-82.3669
U12127,Florida,Volusia,443343,29.0576,-81.1618
U12129,Florida,Wakulla,22863,30.1404,-84.3751
U12131,Florida,Walton,40601,30.6312,-86.1766
U12133,Florida,Washington,20973,30.6022,-85.6628
U13001,Georgia,Appling,17419,31.7397,-82.2901
U13003,Georgia,Atkinson,7609,31.3006,-82.8836
U13005,Georgia,Bacon,10103,31.5633,-82.3879
U13007,Georgia,Baker,4074,31.3196,-84.4549
U13009,Georgia,Baldwin,44700,33.0595,-83.2554
U13011,Georgia,Banks,14422,34.3519,-83.4984
U13013,Georgia,Barrow,46144,33.992,-83.7123
U13015,Georgia,Bartow,76019,34.2409,-84.8382
U13017,Georgia,Ben Hill,17484,31.7408,-83.1472
U13019,Georgia,Berrien,16235,31.2743,-83.2319
U13021,Georgia,Bibb,153887,32.8088,-83.6942
U13023,Georgia,Bleckley,11666,32.4354,-83.3317
U13025,Georgia,Brantley,14629,31.1973,-81.983
U13027,Georgia,Brooks,16450,30.8337,-83.589
U13029,Georgia,Bryan,23417,32.018,-81.4385
U13031,Georgia,Bulloch,55983,32.3934,-81.7438
U13033,Georgia,Burke,22243,33.0637,-82.0039
U13035,Georgia,Butts,19522,33.2904,-83.9582
U13037,Georgia,Calhoun,6320,31.5213,-84.6263
U13039,Georgia,Camden,43664,30.9164,-81.6365
U13043,Georgia,Candler,9577,32.404,-82.0714
U13045,Georgia,Carroll,87268,33.5822,-85.0805
U13047,Georgia,Catoosa,53282,34.8994,-85.1374
U13049,Georgia,Charlton,10282,30.7799,-82.1396
U13051,Georgia,Chatham,232048,31.9748,-81.0918
U13053,Georgia,Chattahoochee,14882,32.3474,-84.788
U13055,Georgia,Chattooga,25470,34.4742,-85.3453
U13057,Georgia,Cherokee,141903,34.2443,-84.4751
U13059,Georgia,Clarke,101489,33.9522,-83.3671
U13061,Georgia,Clay,3357,31.6198,-84.9926
U13063,Georgia,Clayton,236517,33.5522,-84.413
U13065,Georgia,Clinch,6878,30.9177,-82.7026
U13067,Georgia,Cobb,607751,33.9399,-84.5742
U13069,Georgia,Coffee,37413,31.5492,-82.8449
U13071,Georgia,Colquitt,42053,31.1898,-83.7697
U13073,Georgia,Columbia,89288,33.5506,-82.2513
U13075,Georgia,Cook,15771,31.1529,-83.4296
U13077,Georgia,Coweta,89215,33.3529,-84.7621
U13079,Georgia,Crawford,12495,32.7094,-83.9792
U13081,Georgia,Crisp,21996,31.9148,-83.7533
U13083,Georgia,Dade,15154,34.8524,-85.5062
U13085,Georgia,Dawson,15999,34.4428,-84.1733
U13087,Georgia,Decatur,28240,30.878,-84.5777
U13089,Georgia,De Kalb,665865,33.7707,-84.2263
U13091,Georgia,Dodge,19171,32.1607,-83.1568
U13093,Georgia,Dooly,11525,32.152,-83.8072
U13095,Georgia,Dougherty,96065,31.5351,-84.2144
U13097,Georgia,Douglas,92174,33.6993,-84.7659
U13099,Georgia,Early,12354,31.3242,-84.9067
U13101,Georgia,Echols,3754,30.7085,-82.8361
U13103,Georgia,Effingham,37535,32.3617,-81.3433
U13105,Georgia,Elbert,20511,34.115,-82.8421
U13107,Georgia,Emanuel,21837,32.5911,-82.2998
U13109,Georgia,Evans,10495,32.1519,-81.8876
U13111,Georgia,Fannin,19798,34.8638,-84.3193
U13113,Georgia,Fayette,91263,33.4127,-84.4939
U13115,Georgia,Floyd,90565,34.2637,-85.2137
U13117,Georgia,Forsyth,98407,34.2251,-84.1273
U13119,Georgia,Franklin,20285,34.3752,-83.2273
U13121,Georgia,Fulton,816006,33.79,-84.4682
U13123,Georgia,Gilmer,23456,34.6905,-84.454
U13125,Georgia,Glascock,2556,33.2275,-82.6069
U13127,Georgia,Glynn,67568,31.2127,-81.4965
U13129,Georgia,Gordon,44104,34.5097,-84.8739
U13131,Georgia,Grady,23659,30.8759,-84.2448
U13133,Georgia,Greene,14406,33.5768,-83.1671
U13135,Georgia,Gwinnett,588448,33.9591,-84.0229
U13137,Georgia,Habersham,35902,34.6351,-83.5264
U13139,Georgia,Hall,139277,34.3176,-83.8185
U13141,Georgia,Hancock,10076,33.2692,-83.0005
U13143,Georgia,Haralson,25690,33.7952,-85.2201
U13145,Georgia,Harris,23695,32.7315,-84.9124
U13147,Georgia,Hart,22997,34.3487,-82.9633
U13149,Georgia,Heard,11012,33.291,-85.1396
U13151,Georgia,Henry,119341,33.4529,-84.1544
U13153,Georgia,Houston,110765,32.4584,-83.6629
U13155,Georgia,Irwin,9931,31.6043,-83.277
U13157,Georgia,Jackson,41589,34.1342,-83.5651
U13159,Georgia,Jasper,11426,33.3149,-83.6879
U13161,Georgia,Jeff Davis,12684,31.8116,-82.6368
U13163,Georgia,Jefferson,17266,33.0519,-82.419
U13165,Georgia,Jenkins,8575,32.7946,-81.9715
U13167,Georgia,Johnson,8560,32.6898,-82.6614
U13169,Georgia,Jones,23639,33.0202,-83.5623
U13171,Georgia,Lamar,15912,33.0745,-84.1467
U13173,Georgia,Lanier,7241,31.0382,-83.0632
U13175,Georgia,Laurens,44874,32.3932,-82.9263
U13177,Georgia,Lee,24757,31.8184,-84.1467
U13179,Georgia,Liberty,61610,31.8072,-81.458
U13181,Georgia,Lincoln,8348,33.7922,-82.4483
U13183,Georgia,Long,10304,31.7496,-81.7429
U13185,Georgia,Lowndes,92115,30.8337,-83.269
U13187,Georgia,Lumpkin,21016,34.5681,-83.9988
U13189,Georgia,McDuffie,21231,33.4825,-82.4732
U13191,Georgia,McIntosh,10847,31.483,-81.3702
U13193,Georgia,Macon,14074,32.3662,-84.0522
U13195,Georgia,Madison,25730,34.1285,-83.2036
U13197,Georgia,Marion,7144,32.3595,-84.5296
U13199,Georgia,Meriwether,22534,33.0302,-84.6633
U13201,Georgia,Miller,6383,31.1629,-84.7304
U13205,Georgia,Mitchell,23932,31.2289,-84.1924
U13207,Georgia,Monroe,21757,33.0174,-83.9229
U13209,Georgia,Montgomery,8270,32.1721,-82.5333
U13211,Georgia,Morgan,15457,33.5937,-83.4923
U13213,Georgia,Murray,36506,34.7971,-84.738
U13215,Georgia,Muscogee,186291,32.5102,-84.8749
U13217,Georgia,Newton,62001,33.544,-83.8552
U13219,Georgia,Oconee,26225,33.8341,-83.4377
U13221,Georgia,Oglethorpe,12635,33.8668,-83.0741
U13223,Georgia,Paulding,81678,33.9209,-84.867
U13225,Georgia,Peach,23668,32.5713,-83.832
U13227,Georgia,Pickens,22983,34.4566,-84.4903
U13229,Georgia,Pierce,15636,31.354,-82.2104
U13231,Georgia,Pike,13688,33.0908,-84.3866
U13233,Georgia,Polk,38127,33.996,-85.1868
U13235,Georgia,Pulaski,9588,32.2388,-83.4819
U13237,Georgia,Putnam,18812,33.3211,-83.3718
U13239,Georgia,Quitman,2598,31.8615,-85.0093
U13241,Georgia,Rabun,15050,34.883,-83.4047
U13243,Georgia,Randolph,7791,31.7627,-84.7523
U13245,Georgia,Richmond,199775,33.3615,-82.075
U13247,Georgia,Rockdale,70111,33.6521,-84.0264
U13249,Georgia,Schley,3766,32.2634,-84.3227
U13251,Georgia,Screven,15374,32.7448,-81.6176
U13253,Georgia,Seminole,9369,30.9339,-84.8676
U13255,Georgia,Spalding,58417,33.2624,-84.2861
U13257,Georgia,Stephens,25435,34.5529,-83.2902
U13259,Georgia,Stewart,5252,32.0732,-84.8349
U13261,Georgia,Sumter,33200,32.0422,-84.2043
U13263,Georgia,Talbot,6498,32.7046,-84.53
U13265,Georgia,Taliaferro,2077,33.5593,-82.8752
U13267,Georgia,Tattnall,22305,32.0438,-82.0592
U13269,Georgia,Taylor,8815,32.5547,-84.2514
U13271,Georgia,Telfair,11794,31.9136,-82.9311
U13273,Georgia,Terrell,10970,31.7772,-84.4394
U13275,Georgia,Thomas,42737,30.8646,-83.9198
U13277,Georgia,Tift,38407,31.457,-83.5259
U13279,Georgia,Toombs,26067,32.1267,-82.3321
U13281,Georgia,Towns,9319,34.9027,-83.7322
U13283,Georgia,Treutlen,6854,32.4096,-82.5709
U13285,Georgia,Troup,58779,33.0345,-85.0284
U13287,Georgia,Turner,9504,31.7182,-83.6286
U13289,Georgia,Twiggs,10590,32.6658,-83.4259
U13291,Georgia,Union,17289,34.8338,-83.9896
U13293,Georgia,Upson,27597,32.8818,-84.2923
U13295,Georgia,Walker,61053,34.7358,-85.3054
U13297,Georgia,Walton,60687,33.7826,-83.7342
U13299,Georgia,Ware,35483,31.0509,-82.4215
U13301,Georgia,Warren,6336,33.4192,-82.688
U13303,Georgia,Washington,21176,32.9718,-82.7981
U13305,Georgia,Wayne,26565,31.5478,-81.9124
U13307,Georgia,Webster,2390,32.0466,-84.5532
U13309,Georgia,Wheeler,6179,32.1093,-82.7387
U13311,Georgia,White,19944,34.6437,-83.7437
U13313,Georgia,Whitfield,83525,34.8017,-84.9685
U13315,Georgia,Wilcox,8577,31.9627,-83.4383
U13317,Georgia,Wilkes,10687,33.779,-82.7479
U13319,Georgia,Wilkinson,10220,32.8043,-83.1756
U13321,Georgia,Worth,21967,31.5518,-83.85
U16001,Idaho,Ada,300904,43.4479,-116.2445
U16003,Idaho,Adams,3476,44.8846,-116.4319
U16005,Idaho,Bannock,75565,42.6929,-112.229
U16007,Idaho,Bear Lake,6411,42.2858,-111.3274
U16009,Idaho,Benewah,9171,47.2185,-116.6335
U16011,Idaho,Bingham,41735,43.2164,-112.3992
U16013,Idaho,Blaine,18991,43.3945,-113.9553
U16015,Idaho,Boise,6670,43.9873,-115.7151
U16017,Idaho,Bonner,36835,48.3125,-116.5969
U16019,Idaho,Bonneville,82522,43.3952,-111.6219
U16021,Idaho,Boundary,9871,48.7731,-116.5246
U16023,Idaho,Butte,2899,43.6851,-113.1776
U16025,Idaho,Camas,991,43.4634,-114.8044
U16027,Idaho,Canyon,131441,43.6231,-116.7085
U16029,Idaho,Caribou,7304,42.7863,-111.5442
U16031,Idaho,Cassia,21416,42.2886,-113.6055
U16033,Idaho,Clark,1022,44.2863,-112.3611
U16035,Idaho,Clearwater,8930,46.6726,-115.6535
U16037,Idaho,Custer,4342,44.2733,-114.2523
U16039,Idaho,Elmore,29130,43.3948,-115.4708
U16041,Idaho,Franklin,11329,42.1736,-111.823
U16043,Idaho,Fremont,11819,44.2181,-111.4844
U16045,Idaho,Gem,15181,44.0615,-116.3988
U16047,Idaho,Gooding,14155,42.9732,-114.8214
U16049,Idaho,Idaho,15511,45.8492,-115.4674
U16051,Idaho,Jefferson,19155,43.797,-112.3186
U16053,Idaho,Jerome,18342,42.6912,-114.263
U16055,Idaho,Kootenai,108685,47.6771,-116.6949
U16057,Idaho,Latah,34935,46.8189,-116.731
U16059,Idaho,Lemhi,7806,44.9288,-113.8878
U16061,Idaho,Lewis,3747,46.2363,-116.4238
U16063,Idaho,Lincoln,4044,42.9862,-114.1539
U16065,Idaho,Madison,27467,43.7897,-111.6565
U16067,Idaho,Minidoka,20174,42.8569,-113.64
U16069,Idaho,Nez Perce,37410,46.3338,-116.7609
U16071,Idaho,Oneida,4125,42.1839,-112.5205
U16073,Idaho,Owyhee,10644,42.5931,-116.1427
U16075,Idaho,Payette,20578,44.0027,-116.7487
